timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1790096835292,50,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,50,0,0
1790096835343,66,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,65,0,0
1790096835410,33,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,33,0,0
1790096835444,35,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,34,0,0
1790096835480,95,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,94,0,0
1790096835576,50,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,50,0,0
1790096835627,18,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,18,0,0
1790096835646,142,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,142,0,0
1790096835788,44,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-1,text,true,,974,202,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,44,0,0
1790096835833,417,GET /api/heavy-operation,200,OK,Capacity Study Virtual Users 1-1,text,true,,808,224,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/heavy-operation?iterations=15000,417,0,0
1790096836251,69,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,69,0,0
1790096836322,41,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,40,0,0
1790096836364,23,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,23,0,0
1790096836388,46,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,45,0,0
1790096836435,39,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,39,0,0
1790096836475,10,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,10,0,0
1790096836486,30,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,30,0,0
1790096836517,66,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,66,0,0
1790096836584,31,GET /api/dashboard,200,OK,Capacity Study Virtual Users 1-1,text,true,,3027,201,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/dashboard,31,0,0
1790096836617,41,GET /api/orders,200,OK,Capacity Study Virtual Users 1-1,text,true,,1710,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders?limit=10,41,0,0
1790096836586,78,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,77,0,23
1790096836659,59,POST /api/orders,201,Created,Capacity Study Virtual Users 1-1,text,true,,662,289,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders,59,0,0
1790096836719,6,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,6,0,0
1790096836664,111,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,104,0,0
1790096836726,79,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,72,0,0
1790096836776,80,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-2,text,true,,974,202,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,80,0,0
1790096836858,69,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,69,0,0
1790096836928,14,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,14,0,0
1790096836806,178,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,178,0,0
1790096836943,234,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,233,0,0
1790096836985,192,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,192,0,0
1790096837178,7,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,7,0,0
1790096837178,140,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,140,0,0
1790096837186,160,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,160,0,0
1790096837319,33,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,33,0,0
1790096837347,14,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,13,0,0
1790096837353,53,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,53,0,0
1790096837361,75,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-2,text,true,,974,202,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,75,0,0
1790096837407,60,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,60,0,0
1790096837437,71,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,71,0,0
1790096837468,41,GET /api/dashboard,200,OK,Capacity Study Virtual Users 1-1,text,true,,3027,201,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/dashboard,41,0,0
1790096837509,58,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,58,0,0
1790096837568,16,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,16,0,0
1790096837585,17,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-2,text,true,,18490,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,11,0,0
1790096837510,107,GET /api/orders,200,OK,Capacity Study Virtual Users 1-1,text,true,,1710,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders?limit=10,107,0,0
1790096837618,21,POST /api/orders,201,Created,Capacity Study Virtual Users 1-1,text,true,,662,289,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders,21,0,0
1790096837640,16,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,16,0,0
1790096837657,14,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,14,0,0
1790096837672,32,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-1,text,true,,974,202,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,32,0,0
1790096837603,195,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,195,0,0
1790096837799,117,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,117,0,0
1790096837705,425,GET /api/heavy-operation,200,OK,Capacity Study Virtual Users 1-1,text,true,,808,224,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/heavy-operation?iterations=15000,425,0,0
1790096837917,321,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,321,0,0
1790096838131,118,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,118,0,0
1790096838239,42,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,42,0,0
1790096838250,36,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,36,0,0
1790096838287,36,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,36,0,0
1790096838282,42,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,42,0,0
1790096838324,102,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,102,0,0
1790096838324,103,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,102,0,0
1790096838427,55,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,54,0,0
1790096838427,55,GET /api/dashboard,200,OK,Capacity Study Virtual Users 1-1,text,true,,3027,201,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/dashboard,55,0,0
1790096838483,20,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,20,0,0
1790096838483,21,GET /api/orders,200,OK,Capacity Study Virtual Users 1-1,text,true,,1710,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders?limit=10,21,0,0
1790096838505,8,POST /api/orders,201,Created,Capacity Study Virtual Users 1-1,text,true,,662,289,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders,8,0,0
1790096838504,9,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-2,text,true,,974,202,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,9,0,0
1790096838514,48,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,48,0,0
1790096838514,70,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,70,0,0
1790096838563,83,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,82,0,0
1790096838585,100,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,100,0,0
1790096838647,39,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,39,0,0
1790096838686,23,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,23,0,0
1790096838687,41,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,41,0,0
1790096838711,58,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,58,0,0
1790096838730,66,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,65,0,0
1790096838771,28,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,28,0,0
1790096838797,29,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,29,0,0
1790096838800,35,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,35,0,0
1790096838827,24,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,23,0,0
1790096838836,24,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,24,0,0
1790096838852,19,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-2,text,true,,974,202,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,19,0,0
1790096838861,50,GET /api/dashboard,200,OK,Capacity Study Virtual Users 1-1,text,true,,3026,201,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/dashboard,50,0,0
1790096838872,88,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,88,0,0
1790096838961,10,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,10,0,0
1790096838912,76,GET /api/orders,200,OK,Capacity Study Virtual Users 1-1,text,true,,1710,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders?limit=10,76,0,0
1790096838972,16,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,16,0,0
1790096838989,9,POST /api/orders,201,Created,Capacity Study Virtual Users 1-1,text,true,,662,289,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders,9,0,0
1790096838989,12,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-2,text,true,,18490,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,12,0,0
1790096838999,20,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,20,0,0
1790096839002,18,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,18,0,0
1790096839019,16,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,16,0,0
1790096839021,16,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,16,0,0
1790096839038,25,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-2,text,true,,974,202,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,25,0,0
1790096839036,31,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,31,0,0
1790096839064,383,GET /api/heavy-operation,200,OK,Capacity Study Virtual Users 1-2,text,true,,808,224,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/heavy-operation?iterations=15000,383,0,0
1790096839448,13,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,12,0,0
1790096839067,410,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,410,0,0
1790096839478,30,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,893,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,30,0,0
1790096839509,14,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,14,0,0
1790096839461,78,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-2,text,true,,18490,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,61,0,0
