timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1790096217162,19,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,19,0,0
1790096217182,17,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,17,0,0
1790096217200,15,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,15,0,0
1790096217216,12,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,11,0,0
1790096217229,15,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,15,0,0
1790096217245,11,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,11,0,0
1790096217257,9,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,9,0,0
1790096217267,9,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,9,0,0
1790096217276,7,GET /api/dashboard,200,OK,Capacity Study Virtual Users 1-1,text,true,,2299,201,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/dashboard,7,0,0
1790096217284,12,GET /api/orders,200,OK,Capacity Study Virtual Users 1-1,text,true,,1383,207,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders?limit=10,12,0,0
1790096217296,16,POST /api/orders,201,Created,Capacity Study Virtual Users 1-1,text,true,,662,289,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders,16,0,0
1790096217313,11,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,11,0,0
1790096217325,22,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,22,0,0
1790096217348,6,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-1,text,true,,974,202,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,6,0,0
1790096217355,11,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,11,0,0
1790096217367,11,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,10,0,0
1790096217378,10,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,10,0,0
1790096217388,17,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,17,0,0
1790096217406,20,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,20,0,0
1790096217426,21,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,21,0,0
1790096217447,12,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,12,0,0
1790096217459,9,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,9,0,0
1790096217469,8,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,8,0,0
1790096217477,21,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,21,0,0
1790096217499,27,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,27,0,0
1790096217527,12,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,12,0,0
1790096217540,9,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-1,text,true,,974,202,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,9,0,0
1790096217549,10,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,10,0,0
1790096217560,11,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,11,0,0
1790096217572,6,GET /api/dashboard,200,OK,Capacity Study Virtual Users 1-1,text,true,,2303,201,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/dashboard,6,0,0
1790096217579,11,GET /api/orders,200,OK,Capacity Study Virtual Users 1-1,text,true,,1345,207,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders?limit=10,11,0,0
1790096217591,19,POST /api/orders,201,Created,Capacity Study Virtual Users 1-1,text,true,,662,289,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders,19,0,0
1790096217611,11,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,11,0,0
1790096217623,19,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,19,0,0
1790096217643,6,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,6,0,0
1790096217650,12,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,12,0,0
1790096217663,7,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,7,0,0
1790096217670,12,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,12,0,0
1790096217683,9,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,9,0,0
1790096217693,9,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,9,0,0
1790096217703,5,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-1,text,true,,974,202,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,5,0,0
1790096217709,323,GET /api/heavy-operation,200,OK,Capacity Study Virtual Users 1-1,text,true,,808,224,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/heavy-operation?iterations=15000,323,0,0
1790096218033,25,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,25,0,0
1790096218059,10,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,10,0,0
1790096218070,6,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,6,0,0
1790096218076,14,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,13,0,0
1790096218091,16,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,16,0,0
1790096218108,12,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,12,0,0
1790096218121,17,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,17,0,0
1790096218139,10,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,10,0,0
1790096218149,14,GET /api/dashboard,200,OK,Capacity Study Virtual Users 1-1,text,true,,2303,201,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/dashboard,14,0,0
1790096218164,5,GET /api/orders,200,OK,Capacity Study Virtual Users 1-1,text,true,,1387,207,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders?limit=10,5,0,0
1790096218170,5,POST /api/orders,201,Created,Capacity Study Virtual Users 1-1,text,true,,662,289,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders,5,0,0
1790096218175,6,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,6,0,0
1790096218182,11,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,11,0,0
1790096218194,17,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-1,text,true,,974,202,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,17,0,0
1790096218212,10,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,10,0,0
1790096218222,23,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,23,0,0
1790096218246,5,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,5,0,0
1790096218252,13,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,13,0,0
1790096218265,9,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,9,0,0
1790096218274,10,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,10,0,0
1790096218285,10,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,10,0,0
1790096218296,9,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,8,0,0
1790096218305,10,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,10,0,0
1790096218316,22,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,21,0,0
1790096218338,7,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,7,0,0
1790096218346,10,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,10,0,0
1790096218357,13,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-1,text,true,,974,202,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,13,0,0
1790096218371,6,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,6,0,0
1790096218377,31,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,31,0,0
1790096218408,10,GET /api/dashboard,200,OK,Capacity Study Virtual Users 1-1,text,true,,2303,201,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/dashboard,10,0,0
1790096218419,10,GET /api/orders,200,OK,Capacity Study Virtual Users 1-1,text,true,,1426,207,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders?limit=10,10,0,0
1790096218429,10,POST /api/orders,201,Created,Capacity Study Virtual Users 1-1,text,true,,662,289,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders,10,0,0
1790096218439,6,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,5,0,0
1790096218445,14,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,14,0,0
1790096218460,9,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,9,0,0
1790096218469,18,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,18,0,0
1790096218488,16,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,16,0,0
1790096218505,8,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,8,0,0
1790096218514,23,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,23,0,0
1790096218538,24,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,24,0,0
1790096218562,7,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-1,text,true,,974,202,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,7,0,0
1790096218570,369,GET /api/heavy-operation,200,OK,Capacity Study Virtual Users 1-1,text,true,,808,224,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/heavy-operation?iterations=15000,369,0,0
1790096218940,5,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,5,0,0
1790096218946,28,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,27,0,0
1790096218974,53,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,53,0,0
1790096219028,9,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,8,0,0
1790096219037,9,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,890,194,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,9,0,0
1790096219046,12,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,1,1,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,12,0,0
